player_id,player_name,num_periods,total_distance,high_speed_distance,percentage_max_velocity,red_zone,gen2_acceleration_band6plus_total_effort_count,gen2_acceleration_band3plus_total_effort_count,total_player_load,player_load_per_minute,meterage_per_minute,total_acceleration_load,avg_trimp,percentage_max_heart_rate
31,Player 31,8,4660.693449253579,130.78108737756202,78.96780933980746,0.0,122.0,119.0,537.5763671723558,7.430504290872024,66.06378780051878,1263.0836474667458,0.0,0.0
13,Player 13,11,3873.250323241017,213.05251201506616,81.1858358201118,0.0,103.0,91.0,379.57340674852935,6.8035702835257235,69.95745466009966,1078.5987326556199,0.0,0.0
4,Player 4,21,2823.6409096537514,47.90128410486617,69.27719622141551,0.0,56.0,48.0,320.107719933883,4.10024580624227,39.86871443015002,1205.6010896062608,0.0,0.0
12,Player 12,12,6276.905150224311,292.6261871392968,80.58156716226597,0.0,163.0,157.0,570.7565806230074,7.340985999346198,71.60793254947464,1653.1570933565492,0.13182558041278905,4.629038034115137
34,Player 34,20,4234.478909764108,133.19420431140745,77.19261708737703,0.00543873359182632,106.0,90.0,459.51324513099917,7.744201942432845,67.10193364491137,1087.7549346361704,0.2849299573121641,6.234950412282219
2,Player 2,21,4954.578380177682,249.46132945280695,72.10027762329977,0.0,147.0,138.0,564.105564938138,6.375779659649984,57.98240254835787,1610.658364389391,0.09640218601790268,2.4998295962768053
7,Player 7,17,5021.607262284008,217.70820778413224,76.34220157256709,0.0,117.0,117.0,515.9664017985531,7.143258146160164,65.93037072320914,1368.8081312132906,0.0,0.0
22,Player 22,21,3955.618416631461,195.92879357795283,83.13465200580978,0.0,116.0,113.0,381.4982077310981,6.626822506204963,60.22214182536016,1227.8637671589008,0.0,0.0
38,Player 38,9,3983.6864488266815,201.92469758126657,79.12381621350552,0.0,139.0,131.0,486.1565990553613,7.544798624006115,67.8759182139545,1422.801297015918,0.03201799742055717,1.3493812783096755
10,Player 10,18,2646.5359842723965,126.35820554862066,66.27524471110434,0.0,72.0,71.0,319.45225701108563,6.540142001358687,44.46918335209822,898.4316358170703,0.0,0.0
32,Player 32,11,6311.008382889925,204.10881960210847,80.58458722452318,0.0,169.0,162.0,607.9739959914219,7.994517207471287,76.04900651084282,1643.4876998659408,0.0,0.0
6,Player 6,22,2790.9206350747872,40.162009873744296,67.98856614464333,0.0,54.0,48.0,335.5952373430787,5.232010223205359,39.80833219392077,1219.4570162293232,0.0,0.0
36,Player 36,10,4641.562398241746,279.40870050921234,81.36441344365923,0.0,145.0,125.0,540.5438677780818,7.753312326453739,65.79999932341077,1424.5100910503902,0.0,0.0
37,Player 37,9,5221.238879487148,121.03962912405423,74.33822509954447,0.0,146.0,136.0,586.0190870031336,6.9712338027791025,61.8319909264958,1602.29911623676,0.0,0.0
9,Player 9,11,5249.3645064062075,328.7835202935473,78.53237669963578,0.0,153.0,153.0,673.145101709307,8.311806465296044,76.55557269623944,1635.8254054864353,0.0,0.0
33,Player 33,9,3074.618079916054,12.17630527800586,71.47160686307753,0.0,39.0,35.0,338.11614336600087,3.8242516292410444,42.12660177670033,1221.5015349070106,0.0,0.0
3,Player 3,11,5056.244677177883,194.2709430859466,83.30568620722518,0.0,151.0,148.0,631.975055295566,8.51968171773599,69.37551166715265,1564.4932506140324,0.0,0.0
15,Player 15,23,4062.5266990549144,124.39212665984412,60.02830243960497,0.0,98.0,93.0,433.9806025315357,6.3508383643194,62.2924090634291,1150.806940221894,0.0,0.0
16,Player 16,15,3163.918960911236,289.8880581956144,86.62560272032421,0.0,87.0,81.0,336.49585552211335,6.202835421398237,52.14344997026219,1007.8010776656195,0.0,0.0
19,Player 19,20,4088.7084357945814,195.49765782964988,82.98985869719242,0.0,118.0,112.0,434.9943508557418,5.799471513188549,67.62823375857006,1268.5535678496606,0.0,0.013
27,Player 27,10,5504.44244238494,242.7677159463244,76.44719170112073,0.0,168.0,163.0,581.9113946723769,7.457056907276838,76.05775364295937,1683.4618396036444,0.0185818234694287,0.7082269816863807
8,Player 8,9,3871.6933670877293,118.23278437121812,73.14540107377688,0.0,125.0,114.0,425.1590879262273,5.911895814682676,57.49752723757575,1317.4916580298411,0.0,0.0
5,Player 5,13,2990.053308065922,90.76605261132597,74.0505252625268,0.021,59.0,50.0,299.08098203855513,4.145179966430506,40.47533721745804,1170.737464279456,0.0,0.0
17,Player 17,11,5383.295699538665,273.2341791660968,85.43888242075265,0.0,152.0,138.0,622.4723936516157,8.629224772622555,71.46408217482329,1494.0018516048508,0.0,0.004
35,Player 35,14,5429.930469500019,241.5680998483794,87.36320350929417,0.0,137.0,138.0,431.36852034227735,5.780641354730999,65.90907082511333,1619.9970001370352,0.6504485412330294,9.14889954432205
14,Player 14,9,4008.956121316666,189.0107978918918,87.27263902542909,0.0,109.0,112.0,441.6920739597955,7.344355604988314,69.98536330502309,1224.0400639563504,0.0,0.0
